Date,Price Earnings Ratio (P/E)
22/09/2003,22.6802
19/09/2003,22.9791
18/09/2003,23.0554
17/09/2003,22.7538
16/09/2003,22.8281
15/09/2003,22.5073
12/09/2003,22.6093
11/09/2003,22.5187
10/09/2003,22.3972
09/09/2003,22.7126
08/09/2003,22.8552
05/09/2003,22.6298
04/09/2003,22.8772
03/09/2003,22.8394
02/09/2003,22.7454
01/09/2003,22.4343
29/08/2003,22.434
28/08/2003,22.321
27/08/2003,22.1863
26/08/2003,22.185
25/08/2003,22.1177
22/08/2003,22.1033
21/08/2003,22.3309
20/08/2003,22.2646
19/08/2003,22.2931
18/08/2003,22.2278
15/08/2003,22.0343
14/08/2003,22.0555
13/08/2003,22.4347
12/08/2003,22.5788
11/08/2003,22.3563
08/08/2003,22.2879
07/08/2003,22.2089
06/08/2003,22.0484
05/08/2003,22.0115
04/08/2003,22.4072
01/08/2003,22.3466
31/07/2003,22.5781
30/07/2003,22.5138
29/07/2003,22.5546
28/07/2003,22.7188
25/07/2003,22.768
24/07/2003,22.3786
23/07/2003,22.5486
22/07/2003,22.5375
21/07/2003,22.3251
18/07/2003,22.6563
17/07/2003,22.392
16/07/2003,22.6718
15/07/2003,22.8277
14/07/2003,22.9062
11/07/2003,22.7797
10/07/2003,22.5641
09/07/2003,22.8724
08/07/2003,23.0009
07/07/2003,22.9253
04/07/2003,22.498
03/07/2003,22.498
02/07/2003,22.6817
01/07/2003,22.4208
30/06/2003,22.2612
27/06/2003,22.3005
26/06/2003,22.5203
25/06/2003,22.2804
24/06/2003,22.4373
23/06/2003,22.3981
20/06/2003,22.7187
19/06/2003,22.6961
18/06/2003,23.0472
17/06/2003,23.0804
16/06/2003,23.0647
13/06/2003,22.5639
12/06/2003,22.7475
11/06/2003,22.7287
10/06/2003,22.4505
09/06/2003,22.2584
06/06/2003,22.5326
05/06/2003,22.6185
04/06/2003,22.5045
03/06/2003,22.1208
02/06/2003,22.0167
30/05/2003,21.9586
29/05/2003,21.6444
28/05/2003,21.7304
27/05/2003,21.6933
26/05/2003,21.2764
23/05/2003,21.2766
22/05/2003,21.246
21/05/2003,21.0534
20/05/2003,20.9552
19/05/2003,20.9685
16/05/2003,21.5072
15/05/2003,21.5635
14/05/2003,17.232
13/05/2003,17.2874
12/05/2003,17.339
09/05/2003,17.1243
08/05/2003,16.8833
07/05/2003,17.0548
06/05/2003,17.1423
05/05/2003,16.9985
02/05/2003,17.0632
01/05/2003,16.8118
30/04/2003,16.8232
29/04/2003,16.8394
28/04/2003,16.7843
25/04/2003,16.4918
24/04/2003,16.7239
23/04/2003,16.8741
22/04/2003,16.7336
21/04/2003,16.3781
18/04/2003,16.4096
17/04/2003,16.4092
16/04/2003,16.1583
15/04/2003,16.3596
14/04/2003,16.1818
11/04/2003,15.8621
10/04/2003,15.8737
09/04/2003,15.7751
08/04/2003,16.002
07/04/2003,16.0316
04/04/2003,16.0119
03/04/2003,15.9682
02/04/2003,16.0458
01/04/2003,15.6374
31/03/2003,15.4536
28/03/2003,15.6812
27/03/2003,15.7616
26/03/2003,15.6401
25/03/2003,15.7779
24/03/2003,15.5115
21/03/2003,16.0432
20/03/2003,18.438
19/03/2003,18.3969
18/03/2003,18.3494
17/03/2003,18.2724
14/03/2003,17.6388
13/03/2003,17.6346
12/03/2003,17.1328
11/03/2003,17.0888
10/03/2003,18.0189
07/03/2003,18.4836
06/03/2003,18.3491
05/03/2003,18.4644
04/03/2003,18.3758
03/03/2003,18.5802
28/02/2003,18.657
27/02/2003,18.7508
26/02/2003,18.3781
25/02/2003,18.6245
24/02/2003,17.6559
21/02/2003,17.9969
20/02/2003,17.7345
19/02/2003,17.7848
18/02/2003,17.9124
17/02/2003,19.8983
14/02/2003,19.8983
13/02/2003,19.4807
12/02/2003,19.512
11/02/2003,19.7627
10/02/2003,19.9242
07/02/2003,19.7745
06/02/2003,19.9762
05/02/2003,20.1058
04/02/2003,20.2157
03/02/2003,20.5046
31/01/2003,20.3945
30/01/2003,20.1302
29/01/2003,20.6009
28/01/2003,20.4528
27/01/2003,20.183
24/01/2003,20.5146
23/01/2003,21.1324
22/01/2003,20.9167
21/01/2003,21.1372
20/01/2003,21.5464
17/01/2003,21.5464
16/01/2003,21.8531
15/01/2003,21.9398
14/01/2003,22.2611
13/01/2003,22.132
10/01/2003,22.1633
09/01/2003,22.1306
08/01/2003,21.7095
07/01/2003,22.0196
06/01/2003,22.1647
03/01/2003,21.6775
02/01/2003,21.6888
01/01/2003,20.9919
31/12/2002,21.0088
30/12/2002,20.9986
27/12/2002,20.8911
26/12/2002,21.2314
25/12/2002,21.2985
24/12/2002,21.2985
23/12/2002,21.4146
20/12/2002,21.3331
19/12/2002,20.9877
18/12/2002,21.1526
17/12/2002,21.4337
16/12/2002,21.6218
13/12/2002,21.1347
12/12/2002,21.4333
11/12/2002,20.8613
10/12/2002,20.854
09/12/2002,20.5682
06/12/2002,21.0399
05/12/2002,20.913
04/12/2002,21.1672
03/12/2002,21.2348
02/12/2002,21.4891
29/11/2002,21.5445
28/11/2002,21.6037
27/11/2002,21.6037
26/11/2002,21.0153
25/11/2002,21.4656
22/11/2002,21.407
21/11/2002,21.484
20/11/2002,21.0251
19/11/2002,20.5519
18/11/2002,20.638
15/11/2002,20.8555
14/11/2002,20.5692
13/11/2002,21.5188
12/11/2002,21.5292
11/11/2002,21.3644
08/11/2002,21.8167
07/11/2002,22.0096
06/11/2002,22.5282
05/11/2002,22.3241
04/11/2002,22.1524
01/11/2002,21.9722
31/10/2002,21.6015
30/10/2002,21.7286
29/10/2002,21.5198
28/10/2002,21.7169
25/10/2002,21.8979
24/10/2002,21.5284
23/10/2002,21.8611
22/10/2002,21.7152
21/10/2002,21.9485
18/10/2002,21.5745
17/10/2002,21.448
16/10/2002,20.9801
15/10/2002,21.4987
14/10/2002,20.5274
11/10/2002,20.3781
10/10/2002,19.6123
09/10/2002,18.9497
08/10/2002,19.4813
07/10/2002,19.1576
04/10/2002,19.5309
03/10/2002,19.979
02/10/2002,20.1977
01/10/2002,20.6856
30/09/2002,19.8897
27/09/2002,20.1886
26/09/2002,20.8616
25/09/2002,20.4889
24/09/2002,19.9921
23/09/2002,20.3436
20/09/2002,20.6289
19/09/2002,20.5796
18/09/2002,21.2174
17/09/2002,21.3286
16/09/2002,21.936
13/09/2002,21.9379
12/09/2002,21.72
11/09/2002,22.3204
10/09/2002,22.3085
09/09/2002,22.1506
06/09/2002,21.9304
05/09/2002,21.699
04/09/2002,22.0514
03/09/2002,21.669
02/09/2002,22.6071
30/08/2002,22.6222
29/08/2002,22.665
28/08/2002,22.6669
27/08/2002,23.0856
26/08/2002,23.4085
23/08/2002,23.2384
22/08/2002,23.7779
21/08/2002,23.4483
20/08/2002,23.1535
19/08/2002,23.4791
16/08/2002,22.9278
15/08/2002,22.9445
14/08/2002,22.6833
13/08/2002,21.4517
12/08/2002,21.6246
09/08/2002,23.6682
08/08/2002,23.5853
07/08/2002,22.838
06/08/2002,22.39
05/08/2002,21.7396
02/08/2002,22.5116
01/08/2002,23.0434
31/07/2002,23.7457
30/07/2002,23.5152
29/07/2002,23.4164
26/07/2002,22.2255
25/07/2002,21.8575
24/07/2002,21.9811
23/07/2002,20.7896
22/07/2002,21.3668
19/07/2002,22.0942
18/07/2002,22.9751
17/07/2002,23.6131
16/07/2002,23.4831
15/07/2002,23.923
12/07/2002,24.0131
11/07/2002,24.1689
10/07/2002,23.9891
09/07/2002,24.8324
08/07/2002,25.4668
05/07/2002,25.782
04/07/2002,24.8686
03/07/2002,24.8686
02/07/2002,24.7148
01/07/2002,25.2507
28/06/2002,25.7412
27/06/2002,25.7615
26/06/2002,25.3194
25/06/2002,25.384
24/06/2002,25.8148
21/06/2002,25.686
20/06/2002,26.13
19/06/2002,26.4858
18/06/2002,26.9311
17/06/2002,26.9096
14/06/2002,26.1596
13/06/2002,26.167
12/06/2002,26.455
11/06/2002,26.2865
10/06/2002,26.7254
07/06/2002,26.6485
06/06/2002,26.6761
05/06/2002,27.2167
04/06/2002,26.5916
03/06/2002,26.5914
31/05/2002,27.2958
30/05/2002,27.2364
29/05/2002,27.3141
28/05/2002,27.491
27/05/2002,27.7292
24/05/2002,27.7292
23/05/2002,28.0685
22/05/2002,27.777
21/05/2002,27.62
20/05/2002,27.934
17/05/2002,28.3168
16/05/2002,28.1885
15/05/2002,28.0091
14/05/2002,27.6952
13/05/2002,26.0328
10/05/2002,25.5549
09/05/2002,25.9914
08/05/2002,26.3751
07/05/2002,25.4217
06/05/2002,25.4987
03/05/2002,26.0016
02/05/2002,26.2746
01/05/2002,26.3206
30/04/2002,26.0922
29/04/2002,25.8251
26/04/2002,26.0883
25/04/2002,26.456
24/04/2002,26.4966
23/04/2002,26.6591
22/04/2002,26.8254
19/04/2002,27.2573
18/04/2002,27.2403
17/04/2002,27.3037
16/04/2002,27.3621
15/04/2002,26.736
12/04/2002,26.9451
11/04/2002,26.7675
10/04/2002,27.4168
09/04/2002,27.1101
08/04/2002,27.2917
05/04/2002,27.2296
04/04/2002,27.3172
03/04/2002,27.2944
02/04/2002,27.5702
01/04/2002,27.7968
29/03/2002,27.6464
28/03/2002,27.8065
27/03/2002,27.0654
26/03/2002,27.2124
25/03/2002,26.8911
22/03/2002,27.1921
21/03/2002,27.4185
20/03/2002,27.3766
19/03/2002,28.5104
18/03/2002,28.0958
15/03/2002,28.1297
14/03/2002,27.7338
13/03/2002,27.969
12/03/2002,27.6056
11/03/2002,27.755
08/03/2002,27.7006
07/03/2002,27.5521
06/03/2002,27.6456
05/03/2002,27.1566
04/03/2002,27.3166
01/03/2002,27.03
28/02/2002,26.4628
27/02/2002,26.5579
26/02/2002,26.5518
25/02/2002,26.552
22/02/2002,26.1082
21/02/2002,25.8908
20/02/2002,26.1922
19/02/2002,25.8426
18/02/2002,25.5117
15/02/2002,25.5117
14/02/2002,25.7981
13/02/2002,25.856
12/02/2002,25.6015
11/02/2002,25.7041
08/02/2002,25.3407
07/02/2002,24.9697
06/02/2002,25.0469
05/02/2002,25.1974
04/02/2002,25.2996
01/02/2002,25.9413
31/01/2002,26.1265
30/01/2002,25.7418
29/01/2002,25.4429
28/01/2002,26.1923
25/01/2002,26.1713
24/01/2002,26.1455
23/01/2002,26.0538
22/01/2002,25.8483
21/01/2002,25.9866
18/01/2002,25.9866
17/01/2002,26.247
16/01/2002,25.9864
15/01/2002,26.4114
14/01/2002,26.2322
11/01/2002,26.3857
10/01/2002,26.6379
09/01/2002,26.6055
08/01/2002,26.7338
07/01/2002,26.83
04/01/2002,27.0055
03/01/2002,26.8388
02/01/2002,26.5946
01/01/2002,26.4429
31/12/2001,26.36
28/12/2001,26.6571
27/12/2001,26.7923
26/12/2001,26.6081
25/12/2001,26.4962
24/12/2001,26.4962
21/12/2001,26.5018
20/12/2001,26.3988
19/12/2001,26.6223
18/12/2001,26.4719
17/12/2001,26.2804
14/12/2001,26.0096
13/12/2001,25.9278
12/12/2001,26.3416
11/12/2001,26.3448
10/12/2001,26.5004
07/12/2001,26.9326
06/12/2001,27.1396
05/12/2001,27.2152
04/12/2001,26.621
03/12/2001,26.17
30/11/2001,26.4415
29/11/2001,26.4592
28/11/2001,26.1881
27/11/2001,26.5901
26/11/2001,26.7565
23/11/2001,26.5929
22/11/2001,26.2852
21/11/2001,26.2852
20/11/2001,26.4186
19/11/2001,26.6466
16/11/2001,26.3684
15/11/2001,26.454
14/11/2001,26.4872
13/11/2001,25.7877
12/11/2001,24.6487
09/11/2001,24.642
08/11/2001,24.7905
07/11/2001,24.5604
06/11/2001,23.3932
05/11/2001,23.0583
02/11/2001,22.7313
01/11/2001,22.6665
31/10/2001,22.158
30/10/2001,22.1582
29/10/2001,22.5452
26/10/2001,23.0953
25/10/2001,23.001
24/10/2001,22.6902
23/10/2001,22.6815
22/10/2001,22.7885
19/10/2001,22.4452
18/10/2001,22.3433
17/10/2001,22.5207
16/10/2001,22.9483
15/10/2001,22.7903
12/10/2001,22.8379
11/10/2001,22.9588
10/10/2001,22.6149
09/10/2001,22.1079
08/10/2001,22.2269
05/10/2001,22.4139
04/10/2001,22.3766
03/10/2001,22.432
02/10/2001,21.9938
01/10/2001,21.7264
28/09/2001,21.7596
27/09/2001,21.2937
26/09/2001,21.0513
25/09/2001,21.1606
24/09/2001,20.9782
21/09/2001,20.3337
20/09/2001,20.7274
19/09/2001,21.3836
18/09/2001,21.3852
17/09/2001,21.6233
14/09/2001,22.7243
13/09/2001,22.6352
12/09/2001,22.6538
11/09/2001,22.7347
10/09/2001,22.7345
07/09/2001,22.5955
06/09/2001,23.025
05/09/2001,23.5534
04/09/2001,23.5791
03/09/2001,23.3637
31/08/2001,23.3867
30/08/2001,23.2928
29/08/2001,23.6965
28/08/2001,23.9633
27/08/2001,24.3285
24/08/2001,24.4502
23/08/2001,23.9836
22/08/2001,24.0529
21/08/2001,23.8867
20/08/2001,24.1839
17/08/2001,23.9876
16/08/2001,24.3941
15/08/2001,24.3248
14/08/2001,24.6163
13/08/2001,24.1715
10/08/2001,23.464
09/08/2001,23.356
08/08/2001,23.4616
07/08/2001,23.8227
06/08/2001,20.7954
03/08/2001,21.0357
02/08/2001,21.1465
01/08/2001,21.0624
31/07/2001,20.9809
30/07/2001,20.8647
27/07/2001,20.8893
26/07/2001,20.8435
25/07/2001,20.6279
24/07/2001,20.3015
23/07/2001,20.6373
20/07/2001,20.9807
19/07/2001,21.0528
18/07/2001,20.9262
17/07/2001,21.0428
16/07/2001,20.8351
13/07/2001,21.0643
12/07/2001,20.9336
11/07/2001,20.4476
10/07/2001,20.4708
09/07/2001,20.7716
06/07/2001,20.6297
05/07/2001,21.1262
04/07/2001,21.3897
03/07/2001,21.3897
02/07/2001,21.4289
29/06/2001,21.2105
28/06/2001,21.2414
27/06/2001,20.98
26/06/2001,21.0787
25/06/2001,21.113
22/06/2001,21.2343
21/06/2001,21.4369
20/06/2001,21.1961
19/06/2001,21.0131
18/06/2001,20.9395
15/06/2001,21.0438
14/06/2001,21.1457
13/06/2001,21.4545
12/06/2001,21.7164
11/06/2001,21.6927
08/06/2001,21.8755
07/06/2001,22.022
06/06/2001,21.9039
05/06/2001,22.1375
04/06/2001,21.8544
01/06/2001,21.7359
31/05/2001,21.5199
30/05/2001,21.3876
29/05/2001,21.7277
28/05/2001,21.901
25/05/2001,21.901
24/05/2001,22.1629
23/05/2001,22.0922
22/05/2001,22.4121
21/05/2001,22.4766
18/05/2001,22.1193
17/05/2001,22.0599
16/05/2001,22.0015
15/05/2001,21.3541
14/05/2001,23.496
11/05/2001,23.4054
10/05/2001,23.5885
09/05/2001,23.3685
08/05/2001,23.5068
07/05/2001,23.1832
04/05/2001,23.2428
03/05/2001,22.912
02/05/2001,23.2579
01/05/2001,23.2515
30/04/2001,22.9398
27/04/2001,22.9888
26/04/2001,22.6482
25/04/2001,22.5423
24/04/2001,22.1887
23/04/2001,22.4428
20/04/2001,22.783
19/04/2001,22.9795
18/04/2001,22.7155
17/04/2001,21.8276
16/04/2001,21.465
13/04/2001,21.5344
12/04/2001,21.534
11/04/2001,21.2136
10/04/2001,21.2582
09/04/2001,20.693
06/04/2001,20.526
05/04/2001,20.9446
04/04/2001,20.0683
03/04/2001,20.1266
02/04/2001,20.8435
30/03/2001,21.175
29/03/2001,20.9448
28/03/2001,21.0409
27/03/2001,21.4425
26/03/2001,20.9613
23/03/2001,20.6851
22/03/2001,20.3928
21/03/2001,20.4971
20/03/2001,20.9544
19/03/2001,21.4674
16/03/2001,21.1009
15/03/2001,21.3731
14/03/2001,21.3249
13/03/2001,21.901
12/03/2001,21.6279
09/03/2001,22.5825
08/03/2001,23.1402
07/03/2001,23.106
06/03/2001,23.052
05/03/2001,22.8211
02/03/2001,22.7124
01/03/2001,22.8831
28/02/2001,22.9482
27/02/2001,23.365
26/02/2001,23.5478
23/02/2001,23.1237
22/02/2001,23.2449
21/02/2001,23.2901
20/02/2001,23.733
19/02/2001,20.4398
16/02/2001,20.4398
15/02/2001,20.8336
14/02/2001,20.6657
13/02/2001,20.711
12/02/2001,20.8917
09/02/2001,20.6475
08/02/2001,20.9266
07/02/2001,21.0235
06/02/2001,21.234
05/02/2001,21.2661
02/02/2001,21.1901
01/02/2001,21.567
31/01/2001,21.4499
30/01/2001,21.5711
29/01/2001,21.421
26/01/2001,21.2754
25/01/2001,21.2826
24/01/2001,21.3891
23/01/2001,21.3327
22/01/2001,21.0583
19/01/2001,21.0526
18/01/2001,21.1378
17/01/2001,20.8476
16/01/2001,20.9423
15/01/2001,20.8158
12/01/2001,20.8158
11/01/2001,20.95
10/01/2001,20.736
09/01/2001,20.5215
08/01/2001,20.4436
05/01/2001,20.4828
04/01/2001,21.0348
03/01/2001,21.2591
02/01/2001,20.2448
01/01/2001,20.8286
29/12/2000,20.8214
28/12/2000,21.0412
27/12/2000,20.9532
26/12/2000,20.702
25/12/2000,20.5569
22/12/2000,20.5569
21/12/2000,20.0677
20/12/2000,19.9186
19/12/2000,20.5621
18/12/2000,21.0006
15/12/2000,20.7996
14/12/2000,21.259
13/12/2000,21.5495
12/12/2000,21.7279
11/12/2000,21.8352
08/12/2000,21.7015
07/12/2000,21.2911
06/12/2000,21.4156
05/12/2000,21.8132
04/12/2000,21.0202
01/12/2000,20.8657
30/11/2000,20.8621
29/11/2000,21.292
28/11/2000,21.1997
27/11/2000,21.4038
24/11/2000,21.2907
23/11/2000,20.9824
22/11/2000,20.9824
21/11/2000,21.3814
20/11/2000,21.3063
17/11/2000,21.7044
16/11/2000,21.7802
15/11/2000,22.0581
14/11/2000,22.1166
13/11/2000,21.0284
10/11/2000,24.1703
09/11/2000,24.7748
08/11/2000,22.7297
07/11/2000,23.0941
06/11/2000,23.0992
03/11/2000,23.0105
02/11/2000,23.0368
01/11/2000,22.9223
31/10/2000,23.0542
30/10/2000,22.5584
27/10/2000,22.2506
26/10/2000,22.0064
25/10/2000,22.014
24/10/2000,22.5499
23/10/2000,22.512
20/10/2000,22.5306
19/10/2000,22.3987
18/10/2000,21.6471
17/10/2000,21.7736
16/10/2000,22.1712
13/10/2000,22.1639
12/10/2000,21.4479
11/10/2000,22.0093
10/10/2000,22.3711
09/10/2000,22.6274
06/10/2000,22.7397
05/10/2000,23.1801
04/10/2000,23.1485
03/10/2000,23.0217
02/10/2000,23.1793
29/09/2000,23.1761
28/09/2000,23.1498
27/09/2000,22.6001
26/09/2000,22.6108
25/09/2000,22.7986
22/09/2000,22.9521
21/09/2000,22.9606
20/09/2000,23.0038
19/09/2000,23.1396
18/09/2000,22.8957
15/09/2000,23.2333
14/09/2000,23.4716
13/09/2000,23.4957
12/09/2000,23.4703
11/09/2000,23.6108
08/09/2000,23.7076
07/09/2000,23.8491
06/09/2000,23.6927
05/09/2000,23.9288
04/09/2000,24.1252
01/09/2000,24.1176
31/08/2000,24.0242
30/08/2000,23.7877
29/08/2000,23.9027
28/08/2000,23.9705
25/08/2000,23.8507
24/08/2000,23.8784
23/08/2000,23.8429
22/08/2000,23.697
21/08/2000,23.7184
18/08/2000,23.5938
17/08/2000,23.6642
16/08/2000,23.3955
15/08/2000,23.4698
14/08/2000,26.4546
11/08/2000,26.4066
10/08/2000,26.3081
09/08/2000,26.7434
08/08/2000,27.5607
07/08/2000,27.496
04/08/2000,27.1914
03/08/2000,26.9986
02/08/2000,26.741
01/08/2000,26.7298
31/07/2000,26.5948
28/07/2000,26.3914
27/07/2000,26.9526
26/07/2000,27.0047
25/07/2000,27.4146
24/07/2000,27.2253
21/07/2000,27.5209
20/07/2000,27.8081
19/07/2000,27.555
18/07/2000,27.774
17/07/2000,28.091
14/07/2000,28.0816
13/07/2000,27.8186
12/07/2000,27.7643
11/07/2000,27.5404
10/07/2000,27.3795
07/07/2000,27.4403
06/07/2000,27.0279
05/07/2000,26.8342
04/07/2000,27.2667
03/07/2000,27.2667
30/06/2000,26.6554
29/06/2000,26.4342
28/06/2000,26.662
27/06/2000,26.5838
26/06/2000,26.6725
23/06/2000,26.3981
22/06/2000,26.594
21/06/2000,27.0876
20/06/2000,27.0293
19/06/2000,27.2212
16/06/2000,26.8266
15/06/2000,27.088
14/06/2000,26.9367
13/06/2000,26.9264
12/06/2000,26.5245
09/06/2000,26.6853
08/06/2000,26.8292
07/06/2000,27.0319
06/06/2000,26.7838
05/06/2000,26.9637
02/06/2000,27.1475
01/06/2000,26.6277
31/05/2000,26.1092
30/05/2000,26.1439
29/05/2000,25.3398
26/05/2000,25.3741
25/05/2000,25.439
24/05/2000,25.7645
23/05/2000,25.3044
22/05/2000,25.7898
19/05/2000,25.9045
18/05/2000,26.4617
17/05/2000,26.6657
16/05/2000,26.9947
15/05/2000,26.6797
12/05/2000,26.8723
11/05/2000,27.0833
10/05/2000,26.4611
09/05/2000,27.0177
08/05/2000,27.2479
05/05/2000,27.4097
04/05/2000,26.9685
03/05/2000,27.0743
02/05/2000,27.6711
01/05/2000,28.0912
28/04/2000,27.7898
27/04/2000,28.0345
26/04/2000,27.9745
25/04/2000,28.2721
24/04/2000,27.3602
21/04/2000,27.4498
20/04/2000,27.4539
19/04/2000,27.3255
18/04/2000,27.5992
17/04/2000,26.8302
14/04/2000,25.9846
13/04/2000,27.618
12/04/2000,28.129
11/04/2000,28.7698
10/04/2000,28.844
07/04/2000,29.1333
06/04/2000,28.8509
05/04/2000,28.5825
04/04/2000,28.7239
03/04/2000,28.9313
31/03/2000,28.8092
30/03/2000,28.6381
29/03/2000,28.9902
28/03/2000,29.0203
27/03/2000,29.3463
24/03/2000,29.6284
23/03/2000,29.6649
22/03/2000,29.1592
21/03/2000,29.0951
20/03/2000,28.1508
17/03/2000,28.315
16/03/2000,28.4512
15/03/2000,27.1796
14/03/2000,26.6819
13/03/2000,27.2072
10/03/2000,27.7779
09/03/2000,28.0387
08/03/2000,27.4689
07/03/2000,27.3608
06/03/2000,28.0468
03/03/2000,28.4161
02/03/2000,27.8662
01/03/2000,27.8337
29/02/2000,27.6279
28/02/2000,27.2593
25/02/2000,26.9757
24/02/2000,27.4561
23/02/2000,27.6957
22/02/2000,27.5223
21/02/2000,27.3985
18/02/2000,27.3985
17/02/2000,28.2568
16/02/2000,28.2448
15/02/2000,28.5375
14/02/2000,28.291
11/02/2000,28.2336
10/02/2000,28.8383
09/02/2000,28.7339
08/02/2000,29.3434
07/02/2000,28.9876
04/02/2000,28.9903
03/02/2000,29.0025
02/02/2000,28.68
01/02/2000,28.6833
31/01/2000,28.3817
28/01/2000,27.8456
27/01/2000,28.6358
26/01/2000,28.7321
25/01/2000,28.8398
24/01/2000,28.6677
21/01/2000,29.4824
20/01/2000,29.5676
19/01/2000,29.7789
18/01/2000,29.7634
17/01/2000,29.9681
14/01/2000,29.9681
13/01/2000,29.655
12/01/2000,29.2984
11/01/2000,29.4275
10/01/2000,29.817
07/01/2000,29.487
06/01/2000,28.7093
05/01/2000,28.6819
04/01/2000,28.6268
03/01/2000,29.7683
31/12/1999,30.0356
30/12/1999,29.9377
29/12/1999,29.9153
28/12/1999,29.7951
27/12/1999,29.7842
24/12/1999,29.8095
23/12/1999,29.8095
22/12/1999,29.3759
21/12/1999,29.3178
20/12/1999,28.7029
17/12/1999,28.7633
16/12/1999,28.7198
15/12/1999,28.6092
14/12/1999,28.4301
13/12/1999,28.7111
10/12/1999,28.7505
09/12/1999,28.5832
08/12/1999,28.4973
07/12/1999,28.6047
06/12/1999,28.9272
03/12/1999,29.1298
02/12/1999,28.6482
01/12/1999,28.418
30/11/1999,28.2463
29/11/1999,28.6311
26/11/1999,28.8117
25/11/1999,28.8211
24/11/1999,28.8211
23/11/1999,28.5723
22/11/1999,28.9073
19/11/1999,28.8983
18/11/1999,28.9579
17/11/1999,28.6684
16/11/1999,28.8635
15/11/1999,28.3276
12/11/1999,28.4472
11/11/1999,29.3133
10/11/1999,29.1435
09/11/1999,28.97
08/11/1999,29.2189
05/11/1999,29.075
04/11/1999,28.9139
03/11/1999,28.7503
02/11/1999,28.5977
01/11/1999,28.7331
29/10/1999,28.92
28/10/1999,28.4848
27/10/1999,27.5145
26/10/1999,27.2014
25/10/1999,27.4501
22/10/1999,27.6203
21/10/1999,27.2374
20/10/1999,27.3609
19/10/1999,26.7645
18/10/1999,26.6119
15/10/1999,26.4693
14/10/1999,27.2332
13/10/1999,27.2784
12/10/1999,27.8617
11/10/1999,28.3323
08/10/1999,28.3495
07/10/1999,27.9595
06/10/1999,28.1241
05/10/1999,27.6138
04/10/1999,27.6828
01/10/1999,27.2204
30/09/1999,26.736
29/09/1999,26.4371
28/09/1999,26.715
27/09/1999,26.3416
24/09/1999,26.1683
23/09/1999,26.2317
22/09/1999,26.8484
21/09/1999,26.789
20/09/1999,27.362
17/09/1999,27.3589
16/09/1999,27.0117
15/09/1999,27.0013
14/09/1999,27.4026
13/09/1999,27.5796
10/09/1999,27.7291
09/09/1999,27.6779
08/09/1999,27.5768
07/09/1999,27.735
06/09/1999,27.8752
03/09/1999,27.8752
02/09/1999,27.0922
01/09/1999,27.3262
31/08/1999,27.1074
30/08/1999,27.1818
27/08/1999,27.6796
26/08/1999,27.9908
25/08/1999,28.4005
24/08/1999,28.0385
23/08/1999,27.9711
20/08/1999,27.4921
19/08/1999,27.1393
18/08/1999,27.3636
17/08/1999,27.5998
16/08/1999,27.3046
13/08/1999,27.2196
12/08/1999,26.6261
11/08/1999,28.2787
10/08/1999,27.8334
09/08/1999,28.189
06/08/1999,28.2431
05/08/1999,28.5346
04/08/1999,28.3526
03/08/1999,28.7186
02/08/1999,28.8461
30/07/1999,28.8606
29/07/1999,29.122
28/07/1999,29.6574
27/07/1999,29.6018
26/07/1999,29.2742
23/07/1999,29.4736
22/07/1999,29.5612
21/07/1999,29.9591
