Date,BEst P/E Ratio,S5ENRS INDEX ,BEST P/E Ratio ,1FY Local CCY
2013-09-05,13.0059,,,
2013-09-04,12.9755,,,
2013-09-03,12.9052,,,
2013-09-02,12.8353,,,
2013-08-30,12.8352,,,
2013-08-29,12.8358,,,
2013-08-28,12.9751,,,
2013-08-27,12.7475,,,
2013-08-26,12.8244,,,
2013-08-23,12.8747,,,
2013-08-22,12.7868,,,
2013-08-21,12.6162,,,
2013-08-20,12.6844,,,
2013-08-19,12.6293,,,
2013-08-16,12.8269,,,
2013-08-15,12.8674,,,
2013-08-14,12.9442,,,
2013-08-13,13.0026,,,
2013-08-12,12.9699,,,
2013-08-09,13.0365,,,
2013-08-08,13.1078,,,
2013-08-07,13.048,,,
2013-08-06,13.0725,,,
2013-08-05,13.209,,,
2013-08-02,13.183,,,
2013-08-01,13.0675,,,
2013-07-31,12.8826,,,
2013-07-30,12.821,,,
2013-07-29,12.8541,,,
2013-07-26,12.9578,,,
2013-07-25,12.9858,,,
2013-07-24,12.9124,,,
2013-07-23,12.9988,,,
2013-07-22,12.9544,,,
2013-07-19,12.9946,,,
2013-07-18,12.822,,,
2013-07-17,12.6902,,,
2013-07-16,12.581,,,
2013-07-15,12.6369,,,
2013-07-12,12.6438,,,
2013-07-11,12.5823,,,
2013-07-10,12.5164,,,
2013-07-09,12.5686,,,
2013-07-08,12.4288,,,
2013-07-05,12.3375,,,
2013-07-04,12.2049,,,
2013-07-03,12.2015,,,
2013-07-02,12.1854,,,
2013-07-01,12.1478,,,
2013-06-28,12.0804,,,
2013-06-27,12.0988,,,
2013-06-26,12.0732,,,
2013-06-25,11.9887,,,
2013-06-24,11.8569,,,
2013-06-21,12.0643,,,
2013-06-20,12.0244,,,
2013-06-19,12.3605,,,
2013-06-18,12.4845,,,
2013-06-17,12.4139,,,
2013-06-14,12.2582,,,
2013-06-13,12.3762,,,
2013-06-12,12.1644,,,
2013-06-11,12.2598,,,
2013-06-10,12.4328,,,
2013-06-07,12.4601,,,
2013-06-06,12.3143,,,
2013-06-05,12.2355,,,
2013-06-04,12.3744,,,
2013-06-03,12.4724,,,
2013-05-31,12.3383,,,
2013-05-30,12.5936,,,
2013-05-29,12.6218,,,
2013-05-28,12.6199,,,
2013-05-27,12.4933,,,
2013-05-24,12.4931,,,
2013-05-23,12.5348,,,
2013-05-22,12.5607,,,
2013-05-21,12.7155,,,
2013-05-20,12.7196,,,
2013-05-17,12.5624,,,
2013-05-16,12.3653,,,
2013-05-15,12.4254,,,
2013-05-14,12.4715,,,
2013-05-13,12.3108,,,
2013-05-10,12.3022,,,
2013-05-09,12.3518,,,
2013-05-08,12.3774,,,
2013-05-07,12.3649,,,
2013-05-06,12.3028,,,
2013-05-03,12.2399,,,
2013-05-02,12.012,,,
2013-05-01,11.8753,,,
2013-04-30,12.0716,,,
2013-04-29,12.0011,,,
2013-04-26,11.8787,,,
2013-04-25,11.9217,,,
2013-04-24,12.036,,,
2013-04-23,11.9048,,,
2013-04-22,11.7841,,,
2013-04-19,11.6701,,,
2013-04-18,11.6666,,,
2013-04-17,11.5895,,,
2013-04-16,11.8103,,,
2013-04-15,11.6971,,,
2013-04-12,12.1504,,,
2013-04-11,12.2882,,,
2013-04-10,12.229,,,
2013-04-09,12.1937,,,
2013-04-08,12.1006,,,
2013-04-05,12.0498,,,
2013-04-04,12.064,,,
2013-04-03,12.0824,,,
2013-04-02,12.2655,,,
2013-04-01,12.3151,,,
2013-03-29,12.3178,,,
2013-03-28,12.3178,,,
2013-03-27,12.3545,,,
2013-03-26,12.3174,,,
2013-03-25,12.188,,,
2013-03-22,12.2347,,,
2013-03-21,12.1289,,,
2013-03-20,12.1897,,,
2013-03-19,12.1174,,,
2013-03-18,12.226,,,
2013-03-15,12.4039,,,
2013-03-14,12.4207,,,
2013-03-13,12.2647,,,
2013-03-12,12.2834,,,
2013-03-11,12.2655,,,
2013-03-08,12.2661,,,
2013-03-07,12.2246,,,
2013-03-06,12.1959,,,
2013-03-05,12.1898,,,
2013-03-04,12.1032,,,
2013-03-01,12.1306,,,
2013-02-28,12.1346,,,
2013-02-27,12.1324,,,
2013-02-26,11.9482,,,
2013-02-25,11.8366,,,
2013-02-22,12.1454,,,
2013-02-21,12.0216,,,
2013-02-20,12.0926,,,
2013-02-19,12.3073,,,
2013-02-18,12.1516,,,
2013-02-15,12.1558,,,
2013-02-14,12.2898,,,
2013-02-13,12.2179,,,
2013-02-12,12.1925,,,
2013-02-11,12.165,,,
2013-02-08,12.2429,,,
2013-02-07,12.1405,,,
2013-02-06,12.1963,,,
2013-02-05,12.198,,,
2013-02-04,12.1164,,,
2013-02-01,12.1921,,,
2013-01-31,12.3749,,,
2013-01-30,12.4594,,,
2013-01-29,12.566,,,
2013-01-28,12.2577,,,
2013-01-25,12.3017,,,
2013-01-24,12.2018,,,
2013-01-23,12.1455,,,
2013-01-22,12.1899,,,
2013-01-21,12.0755,,,
2013-01-18,12.0791,,,
2013-01-17,11.9711,,,
2013-01-16,11.8718,,,
2013-01-15,11.8891,,,
2013-01-14,11.8325,,,
2013-01-11,11.8369,,,
2013-01-10,11.85,,,
2013-01-09,11.7422,,,
2013-01-08,11.7735,,,
2013-01-07,11.7896,,,
2013-01-04,11.785,,,
2013-01-03,11.6741,,,
2013-01-02,11.6806,,,
2013-01-01,11.4147,,,
2012-12-31,11.4202,,,
2012-12-28,11.1868,,,
2012-12-27,11.3881,,,
2012-12-26,11.4011,,,
2012-12-25,11.4557,,,
2012-12-24,11.4557,,,
2012-12-21,11.5764,,,
2012-12-20,11.7114,,,
2012-12-19,11.6264,,,
2012-12-18,11.7183,,,
2012-12-17,11.5245,,,
2012-12-14,11.418,,,
2012-12-13,11.465,,,
2012-12-12,11.554,,,
2012-12-11,11.5061,,,
2012-12-10,11.4362,,,
2012-12-07,11.4517,,,
2012-12-06,11.3811,,,
2012-12-05,11.3461,,,
2012-12-04,11.2751,,,
2012-12-03,11.3215,,,
2012-11-30,11.3922,,,
2012-11-29,11.3853,,,
2012-11-28,11.3838,,,
2012-11-27,11.2606,,,
2012-11-26,11.3693,,,
2012-11-23,11.4665,,,
2012-11-22,11.3165,,,
2012-11-21,11.3163,,,
2012-11-20,11.2577,,,
2012-11-19,11.2989,,,
2012-11-16,11.0546,,,
2012-11-15,11.0165,,,
2012-11-14,11.0048,,,
2012-11-13,11.141,,,
2012-11-12,11.2027,,,
2012-11-09,11.2021,,,
2012-11-08,11.2084,,,
2012-11-07,11.4074,,,
2012-11-06,11.8641,,,
2012-11-05,11.6836,,,
2012-11-02,11.5752,,,
2012-11-01,11.7714,,,
2012-10-31,11.7251,,,
2012-10-30,11.7256,,,
2012-10-29,11.7331,,,
2012-10-26,11.7277,,,
2012-10-25,11.7242,,,
2012-10-24,11.6393,,,
2012-10-23,11.706,,,
2012-10-22,11.9872,,,
2012-10-19,12.0329,,,
2012-10-18,12.1997,,,
2012-10-17,12.1842,,,
2012-10-16,12.0299,,,
2012-10-15,11.8453,,,
2012-10-12,11.7914,,,
2012-10-11,11.9016,,,
2012-10-10,11.8397,,,
2012-10-09,12.0546,,,
2012-10-08,12.0797,,,
2012-10-05,12.0508,,,
2012-10-04,12.0779,,,
2012-10-03,11.9819,,,
2012-10-02,12.1346,,,
2012-10-01,12.193,,,
2012-09-28,12.1276,,,
2012-09-27,12.1806,,,
2012-09-26,12.0244,,,
2012-09-25,12.0631,,,
2012-09-24,12.1677,,,
2012-09-21,12.325,,,
2012-09-20,12.3008,,,
2012-09-19,12.2943,,,
2012-09-18,12.4153,,,
2012-09-17,12.4568,,,
2012-09-14,12.5513,,,
2012-09-13,12.471,,,
2012-09-12,12.2795,,,
2012-09-11,12.2278,,,
2012-09-10,12.1106,,,
2012-09-07,12.1973,,,
2012-09-06,12.0078,,,
2012-09-05,11.7567,,,
2012-09-04,11.7907,,,
2012-09-03,11.8762,,,
2012-08-31,11.8759,,,
2012-08-30,11.779,,,
2012-08-29,11.911,,,
2012-08-28,11.9824,,,
2012-08-27,11.9608,,,
2012-08-24,11.9722,,,
2012-08-23,11.8917,,,
2012-08-22,12.0057,,,
2012-08-21,11.9735,,,
2012-08-20,12.0211,,,
2012-08-17,12.0569,,,
2012-08-16,12.0867,,,
2012-08-15,11.9692,,,
2012-08-14,12.0039,,,
2012-08-13,12.0134,,,
2012-08-10,12.0633,,,
2012-08-09,12.0119,,,
2012-08-08,11.9657,,,
2012-08-07,11.9451,,,
2012-08-06,11.7959,,,
2012-08-03,11.7723,,,
2012-08-02,11.4822,,,
2012-08-01,11.6595,,,
2012-07-31,11.5687,,,
2012-07-30,11.6568,,,
2012-07-27,11.6621,,,
2012-07-26,11.5231,,,
2012-07-25,11.116,,,
2012-07-24,11.0516,,,
2012-07-23,11.1896,,,
2012-07-20,11.3055,,,
2012-07-19,11.3064,,,
2012-07-18,11.2331,,,
2012-07-17,11.1384,,,
2012-07-16,10.9831,,,
2012-07-13,10.8814,,,
2012-07-12,10.5845,,,
2012-07-11,10.6055,,,
2012-07-10,10.2877,,,
2012-07-09,10.4193,,,
2012-07-06,10.4341,,,
2012-07-05,10.5214,,,
2012-07-04,10.6695,,,
2012-07-03,10.6697,,,
2012-07-02,10.4446,,,
2012-06-29,10.4289,,,
2012-06-28,10.0914,,,
2012-06-27,10.0039,,,
2012-06-26,9.8247,,,
2012-06-25,9.7145,,,
2012-06-22,9.8627,,,
2012-06-21,9.821,,,
2012-06-20,10.2255,,,
2012-06-19,10.2558,,,
2012-06-18,10.1293,,,
2012-06-15,10.1634,,,
2012-06-14,9.9844,,,
2012-06-13,9.8167,,,
2012-06-12,9.9222,,,
2012-06-11,9.7889,,,
2012-06-08,9.8841,,,
2012-06-07,9.883,,,
2012-06-06,9.8338,,,
2012-06-05,9.4647,,,
2012-06-04,9.4055,,,
2012-06-01,9.4151,,,
2012-05-31,9.6165,,,
2012-05-30,9.7022,,,
2012-05-29,9.9954,,,
2012-05-28,9.8591,,,
2012-05-25,9.8598,,,
2012-05-24,9.9125,,,
2012-05-23,9.9184,,,
2012-05-22,9.8846,,,
2012-05-21,9.9227,,,
2012-05-18,9.7196,,,
2012-05-17,9.7861,,,
2012-05-16,9.8518,,,
2012-05-15,9.9107,,,
2012-05-14,10.0518,,,
2012-05-11,10.2132,,,
2012-05-10,10.2824,,,
2012-05-09,10.2337,,,
2012-05-08,10.2954,,,
2012-05-07,10.3276,,,
2012-05-04,10.3197,,,
2012-05-03,10.5337,,,
2012-05-02,10.6316,,,
2012-05-01,10.7676,,,
2012-04-30,10.8078,,,
2012-04-27,10.7452,,,
2012-04-26,10.7189,,,
2012-04-25,10.5883,,,
2012-04-24,10.4978,,,
2012-04-23,10.4208,,,
2012-04-20,10.4454,,,
2012-04-19,10.4506,,,
2012-04-18,10.4797,,,
2012-04-17,10.4931,,,
2012-04-16,10.3319,,,
2012-04-13,10.333,,,
2012-04-12,10.5816,,,
2012-04-11,10.3916,,,
2012-04-10,10.387,,,
2012-04-09,10.6,,,
2012-04-06,10.7109,,,
2012-04-05,10.7097,,,
2012-04-04,10.7638,,,
2012-04-03,10.9352,,,
2012-04-02,11.0331,,,
2012-03-30,10.9417,,,
2012-03-29,10.8414,,,
2012-03-28,10.8409,,,
2012-03-27,10.9674,,,
2012-03-26,11.0694,,,
2012-03-23,10.9826,,,
2012-03-22,10.855,,,
2012-03-21,11.0807,,,
2012-03-20,11.167,,,
2012-03-19,11.3654,,,
2012-03-16,11.4354,,,
2012-03-15,11.3085,,,
2012-03-14,11.3021,,,
2012-03-13,11.4184,,,
2012-03-12,11.2718,,,
2012-03-09,11.3008,,,
2012-03-08,11.2787,,,
2012-03-07,11.2222,,,
2012-03-06,11.1575,,,
2012-03-05,11.3342,,,
2012-03-02,11.3681,,,
2012-03-01,11.4872,,,
2012-02-29,11.3615,,,
2012-02-28,11.4796,,,
2012-02-27,11.4855,,,
2012-02-24,11.4993,,,
2012-02-23,11.4549,,,
2012-02-22,11.4008,,,
2012-02-21,11.3655,,,
2012-02-20,11.2714,,,
2012-02-17,11.2712,,,
2012-02-16,11.2412,,,
2012-02-15,11.1065,,,
2012-02-14,11.146,,,
2012-02-13,11.1251,,,
2012-02-10,11.0332,,,
2012-02-09,11.1518,,,
2012-02-08,11.1552,,,
2012-02-07,11.2166,,,
2012-02-06,11.1609,,,
2012-02-03,11.0349,,,
2012-02-02,10.8338,,,
2012-02-01,10.7998,,,
2012-01-31,10.6967,,,
2012-01-30,10.7729,,,
2012-01-27,10.8212,,,
2012-01-26,10.8177,,,
2012-01-25,10.981,,,
2012-01-24,10.9013,,,
2012-01-23,10.9422,,,
2012-01-20,10.83,,,
2012-01-19,10.8255,,,
2012-01-18,10.7829,,,
2012-01-17,10.6261,,,
2012-01-16,10.5549,,,
2012-01-13,10.5351,,,
2012-01-12,10.5537,,,
2012-01-11,10.5684,,,
2012-01-10,10.6831,,,
2012-01-09,10.5968,,,
2012-01-06,10.5,,,
2012-01-05,10.5693,,,
2012-01-04,10.6127,,,
2012-01-03,10.595,,,
2012-01-02,10.3301,,,
2011-12-30,10.3288,,,
2011-12-29,10.3434,,,
2011-12-28,10.2224,,,
2011-12-27,10.4055,,,
2011-12-26,10.3825,,,
2011-12-23,10.3821,,,
2011-12-22,10.2977,,,
2011-12-21,10.182,,,
2011-12-20,10.0651,,,
2011-12-19,9.6834,,,
2011-12-16,9.9255,,,
2011-12-15,9.8371,,,
2011-12-14,9.8633,,,
2011-12-13,10.1426,,,
2011-12-12,10.1941,,,
2011-12-09,10.4341,,,
2011-12-08,10.2084,,,
2011-12-07,10.4774,,,
2011-12-06,10.551,,,
2011-12-05,10.5365,,,
2011-12-02,10.4137,,,
2011-12-01,10.4251,,,
2011-11-30,10.5124,,,
2011-11-29,9.9729,,,
2011-11-28,9.8195,,,
2011-11-25,9.4825,,,
2011-11-24,9.5617,,,
2011-11-23,9.5617,,,
2011-11-22,9.8432,,,
2011-11-21,9.9315,,,
2011-11-18,10.0922,,,
2011-11-17,10.14,,,
2011-11-16,10.352,,,
2011-11-15,10.5161,,,
2011-11-14,10.5309,,,
2011-11-11,10.6605,,,
2011-11-10,10.4699,,,
2011-11-09,10.2899,,,
2011-11-08,10.744,,,
2011-11-07,10.5967,,,
2011-11-04,10.5153,,,
2011-11-03,10.528,,,
2011-11-02,10.2998,,,
2011-11-01,10.0401,,,
2011-10-31,10.3788,,,
2011-10-28,10.8734,,,
2011-10-27,10.8412,,,
2011-10-26,10.4451,,,
2011-10-25,10.2256,,,
2011-10-24,10.4319,,,
2011-10-21,10.3072,,,
2011-10-20,10.123,,,
2011-10-19,10.0532,,,
2011-10-18,10.1435,,,
2011-10-17,9.8513,,,
2011-10-14,10.0201,,,
2011-10-13,9.6693,,,
2011-10-12,9.6741,,,
2011-10-11,9.6253,,,
2011-10-10,9.5977,,,
2011-10-07,9.1911,,,
2011-10-06,9.301,,,
2011-10-05,9.1701,,,
2011-10-04,8.8626,,,
2011-10-03,8.6034,,,
2011-09-30,8.8399,,,
2011-09-29,9.0846,,,
2011-09-28,8.9522,,,
2011-09-27,9.2256,,,
2011-09-26,9.0874,,,
2011-09-23,8.7769,,,
2011-09-22,8.8328,,,
2011-09-21,9.3185,,,
2011-09-20,9.6968,,,
2011-09-19,9.7559,,,
2011-09-16,9.9636,,,
2011-09-15,9.9686,,,
2011-09-14,9.7751,,,
2011-09-13,9.6487,,,
2011-09-12,9.6168,,,
2011-09-09,9.5659,,,
2011-09-08,9.8855,,,
2011-09-07,10.0295,,,
2011-09-06,9.6759,,,
2011-09-05,9.7828,,,
2011-09-02,9.7793,,,
2011-09-01,10.0312,,,
2011-08-31,10.1344,,,
2011-08-30,10.0632,,,
2011-08-29,10.0374,,,
2011-08-26,9.7621,,,
2011-08-25,9.5981,,,
2011-08-24,9.8285,,,
2011-08-23,9.794,,,
2011-08-22,9.3633,,,
2011-08-19,9.3997,,,
2011-08-18,9.5557,,,
2011-08-17,10.1303,,,
2011-08-16,10.0805,,,
2011-08-15,10.2553,,,
2011-08-12,9.9125,,,
2011-08-11,9.8439,,,
2011-08-10,9.3596,,,
2011-08-09,9.7263,,,
2011-08-08,9.3043,,,
2011-08-05,10.1299,,,
2011-08-04,10.1234,,,
2011-08-03,10.9097,,,
2011-08-02,10.9792,,,
2011-08-01,11.2806,,,
2011-07-29,11.337,,,
2011-07-28,11.4883,,,
2011-07-27,11.552,,,
2011-07-26,11.7749,,,
2011-07-25,11.8541,,,
2011-07-22,11.9089,,,
2011-07-21,11.8531,,,
2011-07-20,11.6181,,,
2011-07-19,11.6433,,,
2011-07-18,11.4642,,,
2011-07-15,11.4815,,,
2011-07-14,11.2246,,,
2011-07-13,11.2498,,,
2011-07-12,11.1449,,,
2011-07-11,11.1839,,,
2011-07-08,11.3983,,,
2011-07-07,11.4717,,,
2011-07-06,11.3168,,,
2011-07-05,11.3313,,,
2011-07-04,11.2755,,,
2011-07-01,11.2575,,,
2011-06-30,11.2953,,,
2011-06-29,11.1071,,,
2011-06-28,10.9899,,,
2011-06-27,10.7156,,,
2011-06-24,10.6346,,,
2011-06-23,10.8411,,,
2011-06-22,10.9707,,,
2011-06-21,11.024,,,
2011-06-20,10.833,,,
2011-06-17,10.8212,,,
2011-06-16,10.8517,,,
2011-06-15,10.8194,,,
2011-06-14,11.0677,,,
2011-06-13,10.8555,,,
2011-06-10,10.9983,,,
2011-06-09,11.2088,,,
2011-06-08,11.0715,,,
2011-06-07,11.0213,,,
2011-06-06,11.038,,,
2011-06-03,11.2615,,,
2011-06-02,11.2106,,,
2011-06-01,11.2264,,,
2011-05-31,11.4949,,,
2011-05-30,11.3751,,,
2011-05-27,11.3755,,,
2011-05-26,11.3551,,,
2011-05-25,11.3,,,
2011-05-24,11.1382,,,
2011-05-23,10.9523,,,
2011-05-20,11.1875,,,
2011-05-19,11.2184,,,
2011-05-18,11.2019,,,
2011-05-17,10.9903,,,
2011-05-16,11.001,,,
2011-05-13,11.0879,,,
2011-05-12,11.1332,,,
2011-05-11,11.146,,,
2011-05-10,11.4824,,,
2011-05-09,11.4269,,,
2011-05-06,11.2488,,,
2011-05-05,11.2173,,,
2011-05-04,11.4885,,,
2011-05-03,11.7112,,,
2011-05-02,12.015,,,
2011-04-29,12.2552,,,
2011-04-28,12.2066,,,
2011-04-27,12.3979,,,
2011-04-26,12.4196,,,
2011-04-25,12.2779,,,
2011-04-22,12.343,,,
2011-04-21,12.3427,,,
2011-04-20,12.253,,,
2011-04-19,11.9864,,,
2011-04-18,11.8644,,,
2011-04-15,12.1107,,,
2011-04-14,11.9986,,,
2011-04-13,11.9177,,,
2011-04-12,11.8964,,,
2011-04-11,12.2674,,,
2011-04-08,12.7084,,,
2011-04-07,12.6873,,,
2011-04-06,12.6703,,,
2011-04-05,12.7829,,,
2011-04-04,13.0898,,,
2011-04-01,13.1005,,,
2011-03-31,13.0484,,,
2011-03-30,13.0824,,,
2011-03-29,12.9825,,,
2011-03-28,12.8554,,,
2011-03-25,12.8723,,,
2011-03-24,12.7652,,,
2011-03-23,12.7365,,,
2011-03-22,12.7138,,,
2011-03-21,12.7528,,,
2011-03-18,12.4306,,,
2011-03-17,12.4842,,,
2011-03-16,12.2523,,,
2011-03-15,12.6969,,,
2011-03-14,12.9754,,,
2011-03-11,12.9377,,,
2011-03-10,12.7668,,,
2011-03-09,13.2526,,,
2011-03-08,13.3232,,,
2011-03-07,13.5871,,,
2011-03-04,13.6912,,,
2011-03-03,13.7767,,,
2011-03-02,13.5737,,,
2011-03-01,13.5104,,,
2011-02-28,13.7348,,,
2011-02-25,13.6512,,,
2011-02-24,13.4995,,,
2011-02-23,13.6955,,,
2011-02-22,13.4504,,,
2011-02-21,13.5532,,,
2011-02-18,13.5467,,,
2011-02-17,13.4489,,,
2011-02-16,13.3281,,,
2011-02-15,13.1673,,,
2011-02-14,13.3129,,,
2011-02-11,13.1049,,,
2011-02-10,13.1131,,,
2011-02-09,12.9921,,,
2011-02-08,13.1474,,,
2011-02-07,13.223,,,
2011-02-04,13.1648,,,
2011-02-03,13.199,,,
2011-02-02,13.1898,,,
2011-02-01,13.1831,,,
2011-01-31,13.0318,,,
2011-01-28,15.3221,,,
2011-01-27,15.4209,,,
2011-01-26,15.4983,,,
2011-01-25,15.3047,,,
2011-01-24,15.3377,,,
2011-01-21,15.3211,,,
2011-01-20,15.2261,,,
2011-01-19,15.34,,,
2011-01-18,15.4962,,,
2011-01-17,15.3974,,,
2011-01-14,15.3962,,,
2011-01-13,15.2211,,,
2011-01-12,15.2631,,,
2011-01-11,15.0389,,,
2011-01-10,14.8018,,,
2011-01-07,14.8608,,,
2011-01-06,14.7622,,,
2011-01-05,14.9006,,,
2011-01-04,14.8657,,,
2011-01-03,14.9664,,,
2010-12-31,14.8214,,,
2010-12-30,14.8256,,,
2010-12-29,14.8077,,,
2010-12-28,14.6912,,,
2010-12-27,14.6264,,,
2010-12-24,14.6813,,,
2010-12-23,14.6813,,,
2010-12-22,14.6343,,,
2010-12-21,14.5663,,,
2010-12-20,14.4429,,,
2010-12-17,14.4039,,,
2010-12-16,14.4199,,,
2010-12-15,14.3152,,,
2010-12-14,14.4083,,,
2010-12-13,14.4526,,,
2010-12-10,14.3534,,,
2010-12-09,14.3994,,,
2010-12-08,14.3585,,,
2010-12-07,14.4012,,,
2010-12-06,14.4336,,,
2010-12-03,14.4041,,,
2010-12-02,14.3441,,,
2010-12-01,14.1619,,,
2010-11-30,13.7624,,,
2010-11-29,13.7962,,,
2010-11-26,13.7265,,,
2010-11-25,13.8881,,,
2010-11-24,13.8881,,,
2010-11-23,13.6509,,,
2010-11-22,13.908,,,
2010-11-19,13.9586,,,
2010-11-18,13.8685,,,
2010-11-17,13.5715,,,
2010-11-16,13.5127,,,
2010-11-15,13.8067,,,
2010-11-12,13.8218,,,
2010-11-11,14.004,,,
2010-11-10,13.8679,,,
2010-11-09,13.6882,,,
2010-11-08,13.7312,,,
2010-11-05,13.6886,,,
2010-11-04,13.6058,,,
2010-11-03,13.215,,,
2010-11-02,13.2043,,,
2010-11-01,13.0464,,,
2010-10-29,12.979,,,
2010-10-28,12.9762,,,
2010-10-27,13.0047,,,
2010-10-26,13.0807,,,
2010-10-25,13.0522,,,
2010-10-22,13.0524,,,
2010-10-21,12.9447,,,
2010-10-20,12.9596,,,
2010-10-19,12.7877,,,
2010-10-18,13.0994,,,
2010-10-15,12.9932,,,
2010-10-14,12.9405,,,
2010-10-13,12.9728,,,
2010-10-12,12.8051,,,
2010-10-11,12.8223,,,
2010-10-08,12.7592,,,
2010-10-07,12.6206,,,
2010-10-06,12.6694,,,
2010-10-05,12.5692,,,
2010-10-04,12.2744,,,
2010-10-01,12.3892,,,
2010-09-30,12.233,,,
2010-09-29,12.2212,,,
2010-09-28,12.2253,,,
2010-09-27,12.1315,,,
2010-09-24,12.1683,,,
2010-09-23,11.9084,,,
2010-09-22,12.003,,,
2010-09-21,12.0648,,,
2010-09-20,12.0444,,,
2010-09-17,11.7924,,,
2010-09-16,11.8139,,,
2010-09-15,11.8545,,,
2010-09-14,11.8784,,,
2010-09-13,11.9059,,,
2010-09-10,11.8386,,,
2010-09-09,11.7276,,,
2010-09-08,11.6932,,,
2010-09-07,11.5932,,,
2010-09-06,11.7822,,,
2010-09-03,11.7828,,,
2010-09-02,11.6727,,,
2010-09-01,11.5748,,,
2010-08-31,11.1428,,,
2010-08-30,11.1709,,,
2010-08-27,11.3484,,,
2010-08-26,11.073,,,
2010-08-25,11.1895,,,
2010-08-24,11.2156,,,
2010-08-23,11.3829,,,
2010-08-20,11.3606,,,
2010-08-19,11.4961,,,
2010-08-18,11.6689,,,
2010-08-17,11.7933,,,
2010-08-16,11.6189,,,
2010-08-13,11.62,,,
2010-08-12,11.6574,,,
2010-08-11,11.7125,,,
2010-08-10,12.071,,,
2010-08-09,12.1617,,,
2010-08-06,12.0745,,,
2010-08-05,12.2278,,,
2010-08-04,12.2084,,,
2010-08-03,12.1636,,,
2010-08-02,12.1484,,,
2010-07-30,11.7969,,,
2010-07-29,11.8906,,,
2010-07-28,12.0253,,,
2010-07-27,12.075,,,
2010-07-26,12.1159,,,
2010-07-23,11.9557,,,
2010-07-22,11.9125,,,
2010-07-21,11.662,,,
2010-07-20,11.8262,,,
2010-07-19,11.5966,,,
2010-07-16,11.4929,,,
2010-07-15,11.836,,,
2010-07-14,11.8417,,,
2010-07-13,11.8827,,,
2010-07-12,11.7613,,,
2010-07-09,11.7184,,,
2010-07-08,11.6732,,,
2010-07-07,11.5275,,,
2010-07-06,11.1783,,,
2010-07-05,11.0556,,,
2010-07-02,11.0172,,,
2010-07-01,11.0614,,,
2010-06-30,11.0668,,,
2010-06-29,11.1349,,,
2010-06-28,11.4783,,,
2010-06-25,11.4748,,,
2010-06-24,11.4904,,,
2010-06-23,11.7416,,,
2010-06-22,11.8668,,,
2010-06-21,12.2081,,,
2010-06-18,12.0257,,,
2010-06-17,11.9512,,,
2010-06-16,11.9413,,,
2010-06-15,11.9526,,,
2010-06-14,11.5544,,,
2010-06-11,11.6153,,,
2010-06-10,11.5637,,,
2010-06-09,11.025,,,
2010-06-08,11.1735,,,
2010-06-07,10.9601,,,
2010-06-04,11.0432,,,
2010-06-03,11.4421,,,
2010-06-02,11.3214,,,
2010-06-01,10.8666,,,
2010-05-31,11.3507,,,
2010-05-28,11.3491,,,
2010-05-27,11.5785,,,
2010-05-26,11.108,,,
2010-05-25,11.1449,,,
2010-05-24,11.0941,,,
2010-05-21,11.337,,,
2010-05-20,11.1477,,,
2010-05-19,11.6588,,,
2010-05-18,11.7717,,,
2010-05-17,11.8675,,,
2010-05-14,12.0047,,,
2010-05-13,12.2426,,,
2010-05-12,12.3388,,,
2010-05-11,12.198,,,
2010-05-10,12.2902,,,
2010-05-07,11.8419,,,
2010-05-06,12.0269,,,
2010-05-05,12.471,,,
2010-05-04,12.6821,,,
2010-05-03,13.042,,,
2010-04-30,13.0679,,,
2010-04-29,13.2587,,,
2010-04-28,13.2905,,,
2010-04-27,13.1745,,,
2010-04-26,13.5592,,,
2010-04-23,13.5895,,,
2010-04-22,13.2919,,,
2010-04-21,13.322,,,
2010-04-20,13.3431,,,
2010-04-19,13.0868,,,
2010-04-16,13.1425,,,
2010-04-15,13.333,,,
2010-04-14,13.3256,,,
2010-04-13,13.3278,,,
2010-04-12,13.3972,,,
2010-04-09,13.3931,,,
2010-04-08,13.3123,,,
2010-04-07,13.2182,,,
2010-04-06,13.3493,,,
2010-04-05,13.3568,,,
2010-04-02,13.1428,,,
2010-04-01,13.1428,,,
2010-03-31,12.9305,,,
2010-03-30,12.8704,,,
2010-03-29,12.905,,,
2010-03-26,12.6115,,,
2010-03-25,12.5877,,,
2010-03-24,12.7512,,,
2010-03-23,12.8236,,,
2010-03-22,12.8106,,,
2010-03-19,12.8538,,,
2010-03-18,12.979,,,
2010-03-17,13.1238,,,
2010-03-16,12.9767,,,
2010-03-15,12.8226,,,
2010-03-12,12.9077,,,
2010-03-11,12.9002,,,
2010-03-10,12.8698,,,
2010-03-09,12.7821,,,
2010-03-08,12.7767,,,
2010-03-05,12.8185,,,
2010-03-04,12.5883,,,
2010-03-03,12.6384,,,
2010-03-02,12.6253,,,
2010-03-01,12.5241,,,
2010-02-26,12.416,,,
2010-02-25,12.3941,,,
2010-02-24,12.4171,,,
2010-02-23,12.3296,,,
2010-02-22,12.5122,,,
2010-02-19,12.6706,,,
2010-02-18,12.6375,,,
2010-02-17,12.5787,,,
2010-02-16,12.6309,,,
2010-02-15,12.2858,,,
2010-02-12,12.2811,,,
2010-02-11,12.3571,,,
2010-02-10,12.1668,,,
2010-02-09,12.1841,,,
2010-02-08,11.9486,,,
2010-02-05,12.0451,,,
