Date,BEst P/E Ratio,price,Returns,transformed,cumret_best,pe_signal
2017-08-07,35.7592,479.272,-0.008631798860263329,0.13449932978278475,179.44857683941558,-1.0
2017-08-08,35.4401,478.67,-0.0012560717087581885,0.13265087417873772,179.7995842908363,-1.0
2017-08-09,35.4045,479.229,0.0011678191656046,0.13244465349712042,179.47282897377326,-1.0
2017-08-10,35.4354,472.821,-0.013371477936435339,0.13262364841459162,183.20979374022923,-1.0
2017-08-11,34.9577,469.546,-0.006926511301317051,0.1298564680885081,185.1714495772146,-1.0
2017-08-14,34.7301,468.293,-0.0026685351381973144,0.12853804597794366,185.932439610822,-1.0
2017-08-15,34.6137,466.444,-0.003948382743282464,0.12786377386164446,187.06141032112603,-1.0
2017-08-16,34.5538,461.18,-0.011285384740719162,0.12751679018667608,190.30100878081342,-1.0
2017-08-17,34.1276,454.522,-0.01443687930959714,0.12504793472304448,194.4920494080363,-1.0
2017-08-18,33.7018,457.091,0.005652091647929014,0.12258139634572317,192.82755335519565,-1.0
2017-08-21,33.9092,454.567,-0.005521876387852731,0.1237828055976171,194.4445109077804,-1.0
2017-08-22,33.6909,457.721,0.006938471116469058,0.12251825574376732,192.4015161734439,-1.0
2017-08-23,33.9332,459.472,0.0038254744702559407,0.12392183077623549,191.28294163825825,-1.0
2017-08-24,34.0806,459.393,-0.00017193648361601976,0.12477567708158344,191.33302380298085,-1.0
2017-08-25,33.9358,461.783,0.005202517234699,0.1239368918372525,189.81735872560884,-1.0
2017-08-28,34.1161,459.614,-0.004697011366810888,0.12498131849162317,191.17863415384213,-1.0
2017-08-29,33.9546,459.061,-0.0012031835409713754,0.1240457948938369,191.52897549393856,-1.0
2017-08-30,34.1284,459.21,0.0003245756010639145,0.12505256889566507,191.4343523014901,-1.0
2017-08-31,34.1306,461.611,0.0052285446745496955,0.12506531287037176,189.9105747707833,-1.0
2017-09-01,34.3399,465.362,0.008125889547692777,0.12627772828223965,187.5547934614878,-1.0
2017-09-05,34.6523,467.985,0.00563647225170949,0.128087372690589,185.93399884729607,-1.0
2017-09-06,34.864,475.652,0.01638300372875201,0.12931369062031875,181.24954107800386,-1.0
2017-09-07,35.4792,476.476,0.0017323589515023663,0.13287736936557018,180.76231591791142,-1.0
2017-09-08,35.4323,471.435,-0.010579756378075733,0.13260569099568673,183.73271282046724,-1.0
2017-09-11,34.8119,476.234,0.010179558157540125,0.12901189012840134,180.84443916911468,-1.0
2017-09-12,35.0569,478.695,0.005167627678830167,0.13043110549346407,179.39313967181883,-1.0
2017-09-13,35.2993,484.631,0.012400380200336292,0.13183525979750985,175.92855851452262,-1.0
2017-09-14,35.736,486.502,0.003860669251451121,0.13436493877678696,174.86328961306836,-1.0
2017-09-15,35.8266,487.758,0.0025816954503783407,0.13488975882607138,174.1536763087983,-1.0
2017-09-18,35.8511,489.895,0.004381271040146961,0.13503168036257768,172.95253474623675,-1.0
2017-09-19,36.0273,491.729,0.00374365935557619,0.13605235688226766,171.93069343590577,-1.0
2017-09-20,36.228,495.113,0.006881839387142152,0.137214954938464,170.05931007924568,-1.0
2017-09-21,36.4305,494.781,-0.0006705539947445827,0.13838797988305668,170.24039942843729,-1.0
2017-09-22,36.4082,497.411,0.005315483011675948,0.13825880232125706,168.8039411762069,-1.0
2017-09-25,36.5779,504.741,0.014736304585141857,0.1392418261884046,164.8427644253478,-1.0
2017-09-26,37.0801,503.766,-0.001931683774450632,0.14215092805099444,165.35435689616892,-1.0
2017-09-27,37.0185,506.169,0.004770071819058863,0.14179409675920726,164.08859755627404,-1.0
2017-09-28,37.1943,506.927,0.0014975235543861487,0.14281245619258695,163.69311866098872,-1.0
2017-09-29,37.2034,506.715,-0.0004182061716974106,0.14286516990614642,163.80339675064687,-1.0
2017-10-02,37.3399,506.627,-0.00017366764354709296,0.14365587560953852,163.84921086492028,-1.0
2017-10-03,37.324,506.21,-0.0008230907551315392,0.14356377142870383,164.0663827111319,-1.0
2017-10-04,37.1859,505.895,-0.0006222713893443421,0.1427637973800705,164.23070366598066,-1.0
2017-10-05,37.2317,507.944,0.004050247581019795,0.14302910376260058,163.16050389762634,-1.0
2017-10-06,37.3206,503.793,-0.008172160710629539,0.14354407619506623,165.31109382816803,-1.0
2017-10-09,37.0177,505.052,0.0024990422653747846,0.14178946258658662,164.6480701912186,-1.0
2017-10-10,37.0062,505.567,0.0010196969816969048,0.1417228463551653,164.37820935283273,-1.0
2017-10-11,37.0163,506.779,0.0023973083686237295,0.14178135278450055,163.74441325906943,-1.0
2017-10-12,37.0521,504.875,-0.003757061756702651,0.141988732009273,164.73531730766905,-1.0
2017-10-13,36.7291,504.506,-0.0007308739787076357,0.1401176848137005,164.92880546233414,-1.0
2017-10-16,36.6879,505.609,0.00218629709061946,0.13987902492373888,164.34959238573055,-1.0
2017-10-17,36.7742,506.026,0.0008247479771918975,0.14037893629518752,164.1315705941389,-1.0
